0.022301,-0.026143,-0.91866,0.47866,-0.24729,0.48694,-0.43944,-0.72748,0.038283
-0.94219,-0.14237,-0.012517,0.85552,0.48726,-0.087306,0.73064,0.13036,-0.72793
-0.38814,0.62034,-0.14023,0.57672,0.58774,-0.00056139,0.73516,-0.63673,0.27706
-0.36107,-0.97301,-0.029282,-0.13274,0.60112,-0.051921,-0.025276,-0.88345,0.1617
0.8228,0.49779,0.2321,-0.8994,0.11283,-0.23942,0.13924,-0.95393,-0.45354
-0.58041,0.078449,-0.0015471,0.86356,-0.35159,-0.66062,0.4406,0.87122,0.3468
