4.200000000000000178e+00,2.565591666665951607e+02,4.894464802858170316e+01
3.799999999999999822e+00,2.820716666664101240e+02,6.842122672892301694e+01
3.200000000000000178e+00,3.235433333344986977e+02,3.403611236957035402e+01
3.100000000000000089e+00,2.620233333342865762e+02,5.202058825003647513e+01
3.799999999999999822e+00,2.810725000010224903e+02,6.174796833878731661e+01
3.299999999999999822e+00,2.736133333343287291e+02,3.714997403776662566e+01
4.099999999999999645e+00,2.826858333343617460e+02,7.091180719505490515e+01
3.600000000000000089e+00,2.780683333343449704e+02,6.758812610933981091e+01
3.299999999999999822e+00,2.500341666633494810e+02,2.113508369212302540e+01
3.799999999999999822e+00,2.638599999961603544e+02,5.432782804957096090e+01
3.700000000000000178e+00,2.547883333296256865e+02,5.395953474924517934e+01
3.200000000000000178e+00,3.010366666622859952e+02,6.596902178011730200e+01
3.100000000000000089e+00,3.019316666622729599e+02,6.146629698679907960e+01
3.799999999999999822e+00,2.562824999962705874e+02,4.885454256524821659e+01
3.899999999999999911e+00,2.649813333294773656e+02,6.297843982381827033e+01
4.000000000000000000e+00,2.779511666626219153e+02,6.357726139779746433e+01
3.100000000000000089e+00,2.866199999958291187e+02,5.681841766174387942e+01
3.700000000000000178e+00,2.631558333295039347e+02,5.753486807493824529e+01
3.600000000000000089e+00,2.692449999960819582e+02,8.584856146234896812e+01
2.700000000000000178e+00,3.065266666622061393e+02,6.799448000145328308e+01
3.799999999999999822e+00,2.506224999963529569e+02,6.297817971244055713e+01
3.399999999999999911e+00,3.148683333287514188e+02,5.682557652714020691e+01
3.700000000000000178e+00,2.429883333297973991e+02,5.972606611828108214e+01
3.399999999999999911e+00,2.818674999958982994e+02,8.357186569220309025e+01
4.000000000000000000e+00,2.787316666626105643e+02,5.229291775878012771e+01
3.299999999999999822e+00,2.915883333290901760e+02,3.550996421763269950e+01
3.200000000000000178e+00,3.478541666616047223e+02,4.325854339704771689e+01
3.299999999999999822e+00,3.013274999956150850e+02,7.510561018985036696e+01
3.700000000000000178e+00,2.823699999958909643e+02,3.998042460733572057e+01
3.200000000000000178e+00,3.059866666622139633e+02,4.739079141782734439e+01
3.000000000000000000e+00,3.517716666615477266e+02,3.624708954787980986e+01
3.299999999999999822e+00,2.727683333293640544e+02,5.380786794354961700e+01
3.399999999999999911e+00,2.880966666641226652e+02,8.363991270758609176e+01
3.500000000000000000e+00,2.992175000174167394e+02,6.826273828610297301e+01
3.399999999999999911e+00,2.970000000172876753e+02,5.188495936363148076e+01
3.299999999999999822e+00,3.166250000184300006e+02,5.796322386690794559e+01
3.399999999999999911e+00,2.899291666835427463e+02,6.233309315083223368e+01
3.299999999999999822e+00,2.880350000167658209e+02,9.405671734365587611e+01
4.000000000000000000e+00,2.564996666815969206e+02,6.550071311075187452e+01
3.100000000000000089e+00,3.235125000188309059e+02,3.559960202354271530e+01
3.200000000000000178e+00,3.059700000178098094e+02,6.687998229123876115e+01
3.500000000000000000e+00,3.072866666845530972e+02,5.058741892392177419e+01
3.500000000000000000e+00,2.787675000162263927e+02,6.945637469786443319e+01
3.700000000000000178e+00,2.824016666831046223e+02,5.667013954704273004e+01
3.100000000000000089e+00,3.305033333525711896e+02,4.357439189398987622e+01
3.500000000000000000e+00,2.640450000153694532e+02,5.154669746164182698e+01
3.600000000000000089e+00,2.917050000169794544e+02,4.964799368691041792e+01
3.200000000000000178e+00,3.544600000206322648e+02,4.504249883059574699e+01
3.100000000000000089e+00,3.549650000206617051e+02,6.977098370806068317e+01
3.700000000000000178e+00,2.289750000133280992e+02,6.583571628022950506e+01
3.500000000000000000e+00,2.997900000174500974e+02,4.197859155378650087e+01
3.600000000000000089e+00,2.720833333491706298e+02,7.892351672154416065e+01
3.100000000000000089e+00,3.175183333518153859e+02,3.611285949977282428e+01
3.500000000000000000e+00,2.832916666831564498e+02,7.648860584930532980e+01
3.799999999999999822e+00,2.579641666816821726e+02,4.519533397068212111e+01
3.500000000000000000e+00,2.959333333505588826e+02,6.043741933313267367e+01
3.500000000000000000e+00,3.008966666841811843e+02,3.894435437883939244e+01
3.399999999999999911e+00,3.173833333518074369e+02,3.918338623526064168e+01
3.899999999999999911e+00,2.687083333489742358e+02,6.425900136177061484e+01
3.399999999999999911e+00,2.922291666836766808e+02,8.172764763513808361e+01
7.200000000000000178e+00,1.489265198499385292e+02,4.748487649548140155e+01
6.099999999999999645e+00,1.632213809618816924e+02,6.364374982440051554e+01
6.500000000000000000e+00,1.506685238182938633e+02,5.051861834313475441e+01
6.599999999999999645e+00,1.490906190562972711e+02,5.313836950467261033e+01
6.299999999999999822e+00,1.642914047714677679e+02,4.607437065674882604e+01
6.900000000000000355e+00,1.423742381035241067e+02,4.622877761825618137e+01
6.900000000000000355e+00,1.423544761987623133e+02,4.009783291343870815e+01
6.900000000000000355e+00,1.473566666752439573e+02,5.638735938370181344e+01
7.299999999999999822e+00,1.424542381035300309e+02,4.163495290935311033e+01
6.500000000000000000e+00,1.496231547706140077e+02,4.818388202846619350e+01
6.299999999999999822e+00,1.587634523901936348e+02,5.755751689469392574e+01
6.500000000000000000e+00,1.625104523904117571e+02,4.757939402172950594e+01
6.500000000000000000e+00,1.574811190567856443e+02,5.248665885971191614e+01
6.299999999999999822e+00,1.577007857234651169e+02,6.064407935966785601e+01
6.700000000000000178e+00,1.549627619137819181e+02,5.136179701634696215e+01
6.299999999999999822e+00,1.556453571519168975e+02,5.822748386582641444e+01
7.000000000000000000e+00,1.438581785798021997e+02,4.636547166909161177e+01
3.200000000000000178e+00,3.328050000193717892e+02,5.463230227558191388e+01
3.200000000000000178e+00,3.364200000195821758e+02,6.956005482270873586e+01
3.100000000000000089e+00,3.428883333532920688e+02,7.228852493747208996e+01
3.299999999999999822e+00,2.946283333504829898e+02,6.115631113385573769e+01
3.600000000000000089e+00,3.166825000184333589e+02,5.719615785982817613e+01
3.500000000000000000e+00,2.735783333492576617e+02,9.432793756032137367e+01
3.399999999999999911e+00,2.761558333494077715e+02,6.611455636618458698e+01
3.200000000000000178e+00,2.483191666811207483e+02,3.217677059771098413e+01
3.399999999999999911e+00,2.694850000156860688e+02,3.912704399823545032e+01
3.399999999999999911e+00,3.007591666841731808e+02,5.348747699893416296e+01
3.100000000000000089e+00,3.107766666847562078e+02,6.146417094893375577e+01
3.399999999999999911e+00,2.569925000149589209e+02,4.199756346138526908e+01
3.399999999999999911e+00,2.702383333490632822e+02,5.006381058826154629e+01
