6.599999999999999645e+00,1.594696904761360940e+02,4.962198732402776358e+01
6.200000000000000178e+00,1.483874285712936114e+02,4.538745178067398456e+01
7.299999999999999822e+00,1.372974285719199088e+02,3.795731409192934791e+01
6.700000000000000178e+00,1.540059761910364671e+02,4.633635730636197536e+01
7.099999999999999645e+00,1.383544761909795113e+02,3.477461224776797621e+01
7.099999999999999645e+00,1.421434761909933115e+02,4.071909933988401065e+01
7.000000000000000000e+00,1.390206666671724065e+02,4.114747009873066474e+01
7.200000000000000178e+00,1.505835714291192460e+02,3.716024992687638928e+01
7.000000000000000000e+00,1.426926190458671897e+02,4.205362352264186399e+01
6.700000000000000178e+00,1.457606666645455675e+02,5.507479994612437224e+01
7.299999999999999822e+00,1.315080476171339399e+02,3.506961519760886858e+01
7.000000000000000000e+00,1.461324285693020784e+02,4.924434750445733755e+01
7.099999999999999645e+00,1.432283333312490754e+02,2.828130387700654325e+01
7.400000000000000355e+00,1.334393809504391584e+02,3.770354378030386044e+01
6.200000000000000178e+00,1.608200714262312090e+02,5.235027254885544323e+01
6.799999999999999822e+00,1.369712380932449207e+02,3.925926106783752090e+01
6.700000000000000178e+00,1.518309999977905704e+02,4.746201805287007858e+01
7.200000000000000178e+00,1.375930476170453858e+02,3.397652528988635368e+01
6.900000000000000355e+00,1.431613928550595745e+02,4.105711471640865540e+01
7.400000000000000355e+00,1.356583690456449744e+02,3.365381420657691081e+01
6.599999999999999645e+00,1.510985952358964823e+02,5.199380542364666269e+01
7.099999999999999645e+00,1.388416904741700648e+02,3.827948101597873887e+01
6.599999999999999645e+00,1.501926309501953654e+02,4.076068251734773895e+01
7.200000000000000178e+00,1.374305238075239117e+02,4.921366450520987712e+01
6.299999999999999822e+00,1.450066666645565476e+02,4.074337023567328231e+01
7.200000000000000178e+00,1.380943333313237815e+02,4.107001582086009250e+01
6.900000000000000355e+00,1.441199523788551744e+02,3.686413592924503035e+01
7.000000000000000000e+00,1.454736666645497394e+02,6.419790361442768756e+01
7.000000000000000000e+00,1.451276666645547664e+02,4.179649471897959501e+01
7.599999999999999645e+00,1.317518611091938681e+02,3.293498684733045678e+01
7.000000000000000000e+00,1.439167619026676164e+02,3.756763486315641387e+01
6.700000000000000178e+00,1.553420714263108948e+02,5.402083335469747283e+01
7.400000000000000355e+00,1.336368214284838416e+02,3.780222142781031636e+01
6.700000000000000178e+00,1.358248571507631937e+02,4.328080245897859868e+01
6.799999999999999822e+00,1.481407142943372151e+02,5.197473037464423129e+01
7.099999999999999645e+00,1.376316666746778878e+02,4.079186963697380008e+01
7.400000000000000355e+00,1.361396547698291215e+02,3.812389830006140556e+01
7.299999999999999822e+00,1.327485952458222300e+02,3.721706010115248375e+01
6.900000000000000355e+00,1.493760119134567219e+02,4.354399029398387455e+01
6.900000000000000355e+00,1.369979166746410044e+02,2.984368372847873019e+01
7.000000000000000000e+00,1.469665952466498027e+02,4.445101005148823958e+01
6.900000000000000355e+00,1.415344523891907613e+02,4.525434202965079322e+01
6.900000000000000355e+00,1.466709642942516325e+02,4.373121407765661672e+01
7.099999999999999645e+00,1.472677976276197285e+02,3.489207817292786729e+01
7.000000000000000000e+00,1.329174642934511041e+02,4.218220915763728129e+01
7.599999999999999645e+00,1.336504761982556886e+02,3.177983942847303211e+01
7.099999999999999645e+00,1.348685833411836938e+02,3.761449256171140831e+01
7.400000000000000355e+00,1.332833809601390556e+02,3.529235224835157680e+01
7.200000000000000178e+00,1.358379047698115869e+02,3.676183352698995321e+01
6.900000000000000355e+00,1.523005119136269627e+02,3.501346844323079921e+01
7.200000000000000178e+00,1.331277261982252185e+02,4.031365802861418501e+01
7.200000000000000178e+00,1.359876190555345659e+02,3.822361614992031775e+01
7.000000000000000000e+00,1.354972142936012460e+02,2.862349430728124844e+01
7.200000000000000178e+00,1.432402619130995731e+02,4.443197878107196885e+01
6.400000000000000355e+00,1.431256428654738500e+02,4.362310239192095196e+01
6.599999999999999645e+00,1.640992857238375393e+02,4.003729946507286286e+01
7.400000000000000355e+00,1.383328571509091773e+02,3.746117770538470637e+01
7.000000000000000000e+00,1.407284761986676926e+02,3.311713831025545574e+01
7.200000000000000178e+00,1.363747976269856679e+02,2.872959149900911413e+01
7.000000000000000000e+00,1.405822381034210480e+02,3.995879693354635265e+01
7.299999999999999822e+00,1.404284285796025813e+02,4.481930040327971909e+01
6.900000000000000355e+00,1.460671309608831621e+02,4.923039311627672987e+01
7.000000000000000000e+00,1.404795714367484152e+02,4.210492944499436874e+01
7.500000000000000000e+00,1.378754761985015875e+02,3.728373718193318354e+01
6.799999999999999822e+00,1.454663809608481984e+02,4.364013126358690897e+01
7.299999999999999822e+00,1.425392738178194918e+02,4.147034375273254625e+01
7.099999999999999645e+00,1.394298928652587506e+02,3.488513806867530320e+01
6.700000000000000178e+00,1.502102619135053203e+02,4.097790104850334103e+01
7.200000000000000178e+00,1.383729047699591206e+02,3.918901247697208134e+01
6.700000000000000178e+00,1.477498571514573200e+02,3.981621857873977177e+01
7.099999999999999645e+00,1.449300000084360249e+02,4.319116961610553318e+01
7.299999999999999822e+00,1.394771428652614986e+02,3.824331577001201055e+01
6.900000000000000355e+00,1.431959761988113087e+02,3.767213902837789874e+01
7.700000000000000178e+00,1.336145357220630956e+02,2.908071766231835298e+01
7.200000000000000178e+00,1.365296190555661155e+02,4.098257372233918261e+01
6.799999999999999822e+00,1.463237976275648009e+02,4.871202272794158716e+01
7.099999999999999645e+00,1.430189523892771888e+02,4.673865013249317713e+01
6.900000000000000355e+00,1.425736190559179590e+02,4.482500135308099232e+01
6.400000000000000355e+00,1.472191666752359538e+02,4.031984827958434892e+01
7.400000000000000355e+00,1.342431666744806193e+02,3.447806272268330474e+01
6.700000000000000178e+00,1.453638571513184274e+02,4.975318487976579718e+01
6.900000000000000355e+00,1.442076190560130158e+02,3.858493879434883667e+01
7.099999999999999645e+00,1.355306428650317798e+02,3.749654308408270964e+01
7.099999999999999645e+00,1.365515952460435756e+02,3.376452168827640321e+01
7.000000000000000000e+00,1.411723571510744364e+02,3.842445635568351037e+01
6.599999999999999645e+00,1.487332619134193124e+02,5.239744395699464263e+01
6.900000000000000355e+00,1.486988095324649350e+02,5.313968150837847304e+01
6.900000000000000355e+00,1.462726666751808580e+02,4.433118405772783177e+01
7.000000000000000000e+00,1.400762976272011429e+02,3.658207766667073457e+01
7.099999999999999645e+00,1.399901785795770479e+02,3.377456621660893177e+01
6.099999999999999645e+00,1.358816666666171500e+02,3.835933502749823276e+01
6.400000000000000355e+00,1.560928571427151894e+02,6.092910729803803349e+01
6.200000000000000178e+00,1.613048095243873661e+02,6.205236587254427150e+01
6.599999999999999645e+00,1.494574761910199072e+02,4.436861522310658756e+01
6.900000000000000355e+00,1.447996190481458143e+02,4.370629537616555638e+01
6.799999999999999822e+00,1.471266666672019028e+02,4.815038695706466854e+01
6.200000000000000178e+00,1.555971666672327274e+02,5.567419124610455583e+01
6.400000000000000355e+00,1.587471428577203767e+02,5.902088320853647474e+01
7.000000000000000000e+00,1.434330238078769639e+02,4.724225186154015432e+01
6.400000000000000355e+00,1.522118095215945459e+02,5.295537673454263228e+01
7.000000000000000000e+00,1.447947142836072487e+02,4.676831078844590905e+01
6.299999999999999822e+00,1.580363571405574135e+02,4.860985138415347251e+01
6.700000000000000178e+00,1.480325952359410735e+02,4.772704726871343439e+01
6.299999999999999822e+00,1.668399761880483538e+02,5.289936505671788325e+01
6.700000000000000178e+00,1.435061904741021976e+02,5.473058255174619546e+01
7.099999999999999645e+00,1.442983333312335219e+02,4.033921038697048544e+01
6.500000000000000000e+00,1.558232976167800814e+02,4.895480175550062540e+01
6.900000000000000355e+00,1.469285714264333365e+02,4.688415838021334991e+01
6.299999999999999822e+00,1.563657857120103074e+02,5.218614867376870592e+01
6.500000000000000000e+00,1.548246547596517644e+02,4.930071787843699838e+01
7.400000000000000355e+00,1.344944166647095187e+02,4.052059500640594081e+01
6.799999999999999822e+00,1.487752857121207342e+02,4.567377559273403875e+01
7.000000000000000000e+00,1.417558690455562385e+02,3.903876605643528563e+01
6.299999999999999822e+00,1.594256666643467213e+02,4.720814192002133325e+01
6.799999999999999822e+00,1.474749285692825254e+02,4.008899237787917968e+01
6.500000000000000000e+00,1.692473452356323946e+02,6.168598824844415418e+01
6.599999999999999645e+00,1.464931904740587356e+02,4.112075909078534153e+01
