8.099999999999999645e+00,1.217426785713860511e+02,3.042155992598756598e+01
8.199999999999999289e+00,1.247423055554421154e+02,3.659361644860838680e+01
7.900000000000000355e+00,1.213467261909161152e+02,2.819834589783138057e+01
8.300000000000000711e+00,1.253320238099797734e+02,3.766530526081290020e+01
7.599999999999999645e+00,1.250876190480741172e+02,2.724838164319571021e+01
7.700000000000000178e+00,1.297568452385672799e+02,3.405670781794613333e+01
7.400000000000000355e+00,1.343370595242982404e+02,3.206525378288694839e+01
7.599999999999999645e+00,1.311249761909532197e+02,3.390019699615804427e+01
7.500000000000000000e+00,1.313884761889216577e+02,3.238936923150946257e+01
7.900000000000000355e+00,1.270556309505320485e+02,3.159025957356823255e+01
7.900000000000000355e+00,1.210578809506193210e+02,3.038435313481327782e+01
7.599999999999999645e+00,1.288086309505065401e+02,3.356380343058575733e+01
7.799999999999999822e+00,1.226650595220245066e+02,2.762825798549100753e+01
8.099999999999999645e+00,1.231752380934456568e+02,3.439130243340067494e+01
8.400000000000000355e+00,1.174344047601958607e+02,2.880771554265337997e+01
8.400000000000000355e+00,1.238673809505784504e+02,3.363943516432289726e+01
8.199999999999999289e+00,1.232120833315403559e+02,3.317606457225743810e+01
8.000000000000000000e+00,1.231241785696368822e+02,2.875970901844357996e+01
7.599999999999999645e+00,1.321651190456958034e+02,3.627812905231372298e+01
8.400000000000000355e+00,1.184331547601813384e+02,3.084285842562805868e+01
8.199999999999999289e+00,1.211557142839512409e+02,3.037687832247623376e+01
8.300000000000000711e+00,1.180836904744721352e+02,2.873616910627827536e+01
7.599999999999999645e+00,1.326525476171172500e+02,3.498784597402793395e+01
8.300000000000000711e+00,1.163416269824339935e+02,3.115209637964838407e+01
7.700000000000000178e+00,1.283320714267039477e+02,3.051144375770484629e+01
8.099999999999999645e+00,1.232222499982068769e+02,2.903203362309377411e+01
8.000000000000000000e+00,1.278056547600449449e+02,3.347204824755230135e+01
8.500000000000000000e+00,1.157045634903797691e+02,2.760328431952918393e+01
8.000000000000000000e+00,1.236192261886772883e+02,3.223658334397811132e+01
8.000000000000000000e+00,1.219580357125109913e+02,2.805187757721348518e+01
7.500000000000000000e+00,1.356536547599307312e+02,3.710901864799748040e+01
